image_name,success_attempt,status,total_time_seconds
frame_00652.png,1,success,99.4363
frame_00656.png,1,success,91.6542
frame_00655.png,1,success,99.1183
frame_00654.png,1,success,99.7633
frame_00659.png,1,success,88.0709
frame_00657.png,1,success,91.7018
frame_00658.png,1,success,87.9971
frame_00660.png,1,success,87.9852
frame_00662.png,1,success,87.8698
frame_00661.png,1,success,87.9543
frame_00665.png,1,success,87.9916
frame_00664.png,1,success,87.9749
frame_00663.png,1,success,88.1224
frame_00667.png,1,success,83.8031
frame_00666.png,1,success,87.8437
frame_00668.png,1,success,83.7471
frame_00670.png,1,success,91.3497
frame_00671.png,1,success,95.3694
frame_00669.png,1,success,87.6363
frame_00673.png,1,success,87.4313
frame_00672.png,1,success,91.5929
frame_00674.png,1,success,99.3197
frame_00675.png,1,success,91.6103
frame_00676.png,1,success,87.7226
frame_00677.png,1,success,84.1953
frame_00678.png,1,success,87.9659
frame_00679.png,1,success,83.9725
frame_00680.png,1,success,90.2695
frame_00682.png,1,success,87.7662
frame_00681.png,1,success,88.0345
frame_00683.png,1,success,87.8579
frame_00684.png,1,success,84.0817
frame_00685.png,1,success,83.7933
frame_00688.png,1,success,83.4411
frame_00686.png,1,success,83.7247
frame_00687.png,1,success,83.6899
frame_00689.png,1,success,83.6676
frame_00690.png,1,success,95.6997
frame_00691.png,1,success,91.8577
frame_00693.png,1,success,88.0472
frame_00692.png,1,success,91.9562
frame_00694.png,1,success,91.7877
frame_00695.png,1,success,88.0868
frame_00697.png,1,success,87.9666
frame_00696.png,1,success,88.2408
frame_00699.png,1,success,92.192
frame_00700.png,1,success,91.9846
frame_00698.png,1,success,88.0394
frame_00701.png,1,success,92.0025
frame_00702.png,1,success,92.1545
frame_00703.png,1,success,92.182
frame_00704.png,1,success,91.9641
frame_00705.png,1,success,88.0259
frame_00706.png,1,success,87.9364
frame_00707.png,1,success,87.6467
frame_00709.png,1,success,87.4379
frame_00708.png,1,success,87.7806
frame_00712.png,1,success,87.923
frame_00711.png,1,success,87.9003
frame_00710.png,1,success,111.5382
frame_00713.png,1,success,88.0288
frame_00715.png,1,success,91.8045
frame_00714.png,1,success,91.9393
frame_00718.png,1,success,91.8361
frame_00716.png,1,success,91.668
frame_00717.png,1,success,91.7387
frame_00719.png,1,success,91.6878
frame_00720.png,1,success,87.8768
frame_00721.png,1,success,87.9833
frame_00722.png,1,success,88.064
frame_00723.png,1,success,88.0802
frame_00724.png,1,success,87.9558
frame_00725.png,1,success,87.927
frame_00726.png,1,success,91.9747
frame_00727.png,1,success,91.5562
frame_00728.png,1,success,91.5543
frame_00729.png,1,success,95.2644
frame_00730.png,1,success,103.127
frame_00731.png,1,success,103.0461
frame_00732.png,1,success,91.7125
frame_00733.png,1,success,87.7972
frame_00735.png,1,success,87.8548
frame_00734.png,1,success,87.8502
frame_00736.png,1,success,87.8039
frame_00737.png,1,success,87.7098
frame_00738.png,1,success,87.8749
frame_00739.png,1,success,87.7722
frame_00741.png,1,success,88.032
frame_00740.png,1,success,87.9482
frame_00742.png,1,success,87.6303
frame_00743.png,1,success,87.7815
frame_00744.png,1,success,91.3621
frame_00745.png,1,success,90.8706
